Id,preco
1354,466660.96073930606
1355,599650.7248602383
1356,409696.6373325075
1357,518787.663573565
1358,317964.7582232392
1359,561557.3611463883
1360,533709.3010234898
1361,570588.3542511049
1362,815159.5007998
1363,656103.3119645602
1364,828725.6595318611
1365,970200.0387980842
1366,779546.8819162126
1367,965321.6411916242
1368,422957.7510683286
1369,320451.2530406063
1370,391479.7070771657
1371,247843.6145729185
1372,857169.633429012
1373,385083.17043987365
1374,298641.4266822001
1375,1480774.1838320638
1376,477000.07659379626
1377,625512.0952502324
1378,333505.2431965765
1379,351288.03027368704
1380,418550.28788921866
1381,305794.32095486834
1382,757131.3084973027
1383,255267.0780868774
1384,729037.5778678708
1385,581840.8539872066
1386,1100301.511231551
1387,592381.5491120375
1388,927824.3368584212
1389,243546.7420620417
1390,2032740.7596111703
1391,740909.3843990867
1392,190786.77772470994
1393,341018.3186302223
1394,397216.4810766579
1395,1405323.1659269554
1396,219236.01551867038
1397,864622.3098444194
1398,594237.6320446361
1399,826418.0292732932
1400,1035381.4263106138
1401,328755.1143962143
1402,383716.46153101855
1403,940750.1577299437
1404,329120.0623091552
1405,1545765.836082149
1406,483319.6806626949
1407,428229.40433583636
1408,457960.9366767602
1409,800678.8623143262
1410,591439.9409512372
1411,195153.067982754
1412,1239350.1093142007
1413,1505523.4478740953
1414,2161988.8752752165
1415,772240.7105194015
1416,414429.06090140593
1417,1300260.3108148468
1418,579693.3360322134
1419,288327.1570593127
1420,901614.1311933349
1421,3567131.7745801373
1422,1434593.441019761
1423,652318.2255907264
1424,296405.8382827596
1425,426210.87435471127
1426,258015.6781388029
1427,870143.0441734167
1428,617752.8336791361
1429,632867.1302985994
1430,684168.2522730808
1431,731724.2281924151
1432,638999.7901260466
1433,779150.2033499503
1434,263857.075553346
1435,407385.42644511635
1436,656097.1815952401
1437,810893.8810356593
1438,2327831.7640114618
1439,2483929.7515038857
1440,905965.4129936676
1441,568446.4341872539
1442,1083392.2511415721
1443,467787.5012885694
1444,1111487.6483698147
1445,275826.1270428285
1446,570924.1830607696
1447,424133.03770844644
1448,1102377.989269475
1449,1005564.1984507535
1450,275975.4470901134
1451,1043152.1684474645
1452,370007.6576012655
1453,1283499.1936355382
1454,355811.87177086074
1455,362043.0811005029
1456,372442.37534239545
1457,347859.6123700638
1458,625362.1617568731
1459,385083.17043987365
1460,342472.5738475136
1461,406195.3083368651
1462,1126604.8917651952
1463,741920.6554314538
1464,417211.3700625053
1465,458062.9775136097
1466,481163.4263947696
1467,1290142.5049212393
1468,1064863.6146131642
1469,345130.89458676224
1470,890555.1020636739
1471,392010.7588308743
1472,549823.4499964856
1473,550005.3728764993
1474,553087.1098191062
1475,2041248.7599217056
1476,830053.5163105004
1477,330601.46484132943
1478,342336.7135550083
1479,401215.02995409205
1480,347603.4579488773
1481,350762.57348356186
1482,215435.9275323559
1483,544642.902089205
1484,877733.765157654
1485,605498.0227403928
1486,498660.69516440254
1487,447494.15708431136
1488,404408.4107963452
1489,657747.1089307901
1490,1332844.943190185
1491,745212.0127510135
1492,325094.74390401813
1493,1037272.3643562914
1494,742525.9107465837
1495,368484.73279078724
1496,693786.1841598137
1497,2264869.4400334903
1498,424176.0275741147
1499,289580.27607277024
1500,320064.20109653595
1501,577083.3904495435
1502,711434.8124431798
1503,1122375.3244117722
1504,1297873.1149536942
1505,705465.3243327058
1506,384160.2433186297
1507,482247.56155673217
1508,1325240.2509541728
1509,440105.5304154066
1510,997006.6254451642
1511,384307.0583773076
1512,1278420.6816606515
1513,705734.3049254671
1514,1254747.923402602
1515,485093.9382722078
1516,519560.78131173487
1517,445761.3731452271
1518,603551.8234681733
1519,341461.83739277726
1520,229225.88712967103
1521,250475.38144871115
1522,549082.72891375
1523,560139.036118719
1524,363855.3024386549
1525,239767.2435852742
1526,228164.39299397514
1527,560123.5084404156
1528,355453.8098707845
1529,1267201.6339403023
1530,613188.7378420194
1531,1103807.587009157
1532,2528929.5664810743
1533,830053.5163105004
1534,275374.73341062537
1535,320500.2829223079
1536,331032.33609848144
1537,3860441.218295243
1538,370725.49556094187
1539,369634.88759789075
1540,739239.9706706854
1541,1004616.0517676687
1542,486536.9801592238
1543,581194.798518533
1544,285163.50585779693
1545,550122.2664937546
1546,356962.9849843871
1547,1269357.0230062357
1548,536898.3430282121
1549,597789.1800606856
1550,412257.10035662923
1551,416844.54099938466
1552,483646.69787472923
1553,1607269.4213067542
1554,1079793.778480555
1555,1426319.8506072443
1556,298616.4613745421
1557,392671.1668090995
1558,671348.9252776199
1559,414657.3515720802
1560,440394.065763783
1561,502764.1595627189
1562,547165.8479753886
1563,390080.3498868293
1564,377275.67409469496
1565,325704.25269409077
1566,224704.71305364365
1567,223632.89131292637
1568,581718.7893792687
1569,505264.3736615883
1570,222080.6126224622
1571,393347.0962170899
1572,612901.7511397104
1573,575232.7333772215
1574,609292.6435172446
1575,554580.9114077992
1576,466562.5113436979
1577,400367.04962804756
1578,242712.84096553532
1579,473350.67501796945
1580,428800.09870656865
1581,538947.8526081513
1582,1400291.3606849601
1583,281581.38731588295
1584,438372.9279744016
1585,360716.00621819857
1586,370814.148009102
1587,381231.9428330542
1588,1060275.772377988
1589,448016.5037816615
1590,316100.39821479324
1591,826911.9669868628
1592,368110.6380644921
1593,408287.6073929453
1594,335219.18509507074
1595,228164.39299397514
1596,652740.9151553335
1597,683824.7589946734
1598,926735.9225781395
1599,1346915.36330002
1600,380122.13376221556
1601,1714038.3103589907
1602,558085.5588217112
1603,316312.2037799027
1604,1034993.245955002
1605,323081.4858808978
1606,393589.1960745639
1607,532699.327940715
1608,648169.5756465015
1609,560665.9291605818
1610,713422.0158562948
1611,715044.3497676803
1612,571890.6133686133
1613,278029.45432320924
1614,423423.4063409308
1615,327895.97727629915
1616,555999.7866640948
1617,2110167.5053342427
1618,656734.9770780086
1619,1552950.9748098697
1620,382540.36919687653
1621,573894.5578711769
1622,1352030.200935934
1623,496056.24222879874
1624,523593.49517929024
1625,575988.0010492032
1626,200135.91543864028
1627,952178.8804764198
1628,300115.46329374955
1629,570805.5223362496
1630,508607.84186559287
1631,1151637.564734472
1632,416761.6729053175
1633,858971.1457113305
1634,523318.47849694133
1635,1288322.166576837
1636,583146.3114220764
1637,421063.8395960811
1638,2721877.3335453523
1639,692616.8051027663
1640,881187.1641510536
1641,382186.3773657263
1642,369611.66210209456
1643,1383445.0344395367
1644,1026756.0466800325
1645,1518515.9108633092
1646,904149.592769895
1647,824901.2461302754
1648,386970.879423384
1649,879513.5543140365
1650,406094.08021751593
1651,927954.6593367821
1652,1267201.6339403023
1653,721104.7054239955
1654,388927.4619878783
1655,1267201.6339403023
1656,699754.27395648
1657,1516906.203614152
1658,451849.2881630551
1659,1342328.0893776943
1660,292092.39955544553
1661,363300.39363400626
1662,277570.06564228085
1663,833916.9015370694
1664,4066871.223232358
1665,396903.0881776759
1666,413755.7521361755
1667,594663.084705519
1668,369611.66210209456
1669,393416.90465588577
1670,660855.4265154805
1671,334934.1432795637
1672,1243667.6061755929
1673,540083.5512163355
1674,267198.3931487594
1675,1516906.203614152
1676,567384.5191574281
1677,276474.6504323075
1678,376242.58720082865
1679,348213.584831588
1680,397753.02557165246
1681,347603.4579488773
1682,551160.6701416856
1683,420878.5113875308
1684,331470.03434981866
1685,981661.9111395061
1686,558403.1609935879
1687,345460.1565302795
1688,409696.6373325075
1689,328788.4526473983
1690,914332.0172507943
1691,1033467.6923255157
1692,417202.7939009036
1693,305521.39591357246
1694,1031002.3751151536
1695,582631.5148306445
1696,457592.16895085876
1697,347603.4579488773
1698,255523.69289397338
1699,579222.4125401222
1700,372478.42955375504
1701,519734.82872721594
1702,907176.8909159643
1703,591334.4657718415
1704,600629.1814238819
1705,1235023.0656297961
1706,819685.6364229193
1707,321891.9759891376
1708,770792.8717143395
1709,301302.552544014
1710,1215592.9859926235
1711,423111.98866006825
1712,326720.96756627795
1713,310723.07925796416
1714,342625.4728851265
1715,269388.54450291715
1716,250743.04889140415
1717,403573.36462502944
1718,401160.4434080398
1719,340429.9068346433
1720,360360.1079342474
1721,389967.54094239575
1722,829498.1010559544
1723,267125.3292653715
1724,549984.0404393683
1725,1030833.2374334675
1726,340296.1446786553
1727,966284.4801035441
1728,938791.805373257
1729,1944184.7468888503
1730,210201.80786448406
1731,574953.1973546736
1732,599400.445829495
1733,1300447.0274726523
1734,511284.32261702983
1735,1152453.7426545816
1736,525248.0643981302
1737,557373.9456654986
1738,429172.0720862997
1739,601212.2435349235
1740,364816.52891936427
1741,689420.7134151214
1742,834862.9619529226
1743,1288867.773100161
1744,237878.96566385857
1745,382287.783576604
1746,402392.5613783487
1747,1900757.1631477
1748,365580.0808701923
1749,1284808.9815545664
1750,674666.5040933704
1751,553316.912211571
1752,275179.543171031
1753,439282.2672716534
1754,271593.8319405787
1755,415250.7514663668
1756,224734.0060533085
1757,383026.72483201907
1758,367591.4623155008
1759,784094.3357551213
1760,1039658.5075828133
1761,927157.4324885618
1762,1183029.6631440884
1763,428471.5614401158
1764,1590808.5184133046
1765,1211874.603797263
1766,587537.3488114487
1767,799638.2386248552
1768,544140.9509414888
1769,1706499.7724931212
1770,1705282.7662942908
1771,543208.6136239474
1772,597113.3906557926
1773,278790.0602847232
1774,374261.2214731269
1775,364816.52891936427
1776,1235408.9453731072
1777,441090.0596197483
1778,1491454.2012546961
1779,903966.7613589178
1780,208898.0808347382
1781,404602.430299578
1782,396961.9366557235
1783,357833.1721602154
1784,502723.37757948646
1785,623323.321775456
1786,664607.457537233
1787,607716.9386242513
1788,382338.5097637232
1789,1044057.1258085356
1790,999496.3497453935
1791,783896.7729823717
1792,769329.8439131321
1793,324006.02078332525
1794,758882.8662381463
1795,376591.384783591
1796,1810973.934431997
1797,3406099.6998979165
1798,431315.287237502
1799,1512180.371413528
1800,255644.04937905606
1801,551495.4357407796
1802,556502.9342108371
1803,697435.8583343229
1804,1705045.3340321481
1805,386569.1358626191
1806,615340.1433699616
1807,653718.2725450026
1808,625777.6105922358
1809,1310233.0219195897
1810,329320.13512513455
1811,451443.6451696935
1812,388504.8510935508
1813,858228.0603415176
1814,431046.0115984441
1815,381367.55312414473
1816,324382.97037222906
1817,495168.7198068695
1818,570570.6418960949
1819,494736.06577827403
1820,371727.7655049543
1821,288546.01685380045
1822,485009.4082447782
1823,421942.5528294748
1824,1292304.0882167988
1825,549010.2482317017
1826,339801.7415589106
1827,374033.0547085464
1828,541617.8567655275
1829,1712099.2618432788
1830,975654.645675766
1831,388632.88306989364
1832,1375910.270587237
1833,968040.5621553708
1834,1433318.9462623082
1835,284929.01918492635
1836,342336.7135550083
1837,1797686.2584513177
1838,413715.8900914246
1839,272614.8905720949
1840,995262.1740817644
1841,597113.3906557926
1842,299593.18656699354
1843,373154.32593250874
1844,719058.326616337
1845,350702.3609625777
1846,1545854.7891923252
1847,392638.37428411364
1848,1109630.1488178566
1849,1702413.0318711738
1850,329232.2396214631
1851,376256.53383764345
1852,594528.0947908895
1853,1020750.3097176801
1854,422380.9574353767
1855,621025.1554451992
1856,790181.5112077335
1857,1259102.3501048817
1858,324477.39853902406
1859,424694.2375256714
1860,763639.4322893672
1861,1791413.9412211534
1862,778174.1853498952
1863,247910.4467679271
1864,348867.6888089812
1865,1315622.163254037
1866,313157.9958218089
1867,346555.5421536254
1868,339295.28273897525
1869,1428085.967139373
1870,227099.4109515579
1871,386754.75546093186
1872,587221.4871614928
1873,857509.2235781727
1874,1123883.1926423523
1875,741300.5602161097
1876,1669462.6970977068
1877,681017.9404430479
1878,563514.9791366877
1879,828725.6595318611
1880,1717212.0352370946
1881,256300.2043155716
1882,428623.5282905883
1883,616687.7104548374
1884,1031993.3497204224
1885,495324.099808706
1886,542444.9903279862
1887,811569.5751391649
1888,188622.07844043116
1889,261051.5219302137
1890,983254.412876139
1891,385083.17043987365
1892,624403.1305764371
1893,287917.2438818671
1894,596888.6621333251
1895,524721.8342377241
1896,561962.3631177134
1897,1252384.8980348597
1898,979232.9484517409
1899,921896.4050874903
1900,432789.0519787466
1901,369385.65014107904
1902,425213.6305697526
1903,1613360.1692440736
1904,547786.988691767
1905,544851.4017772914
1906,540083.5512163355
1907,320721.05956083286
1908,1256359.6057021848
1909,857736.5355892231
1910,565442.3438964526
1911,609788.4615608911
1912,659353.6038666317
1913,223080.86902611857
1914,301859.6294958324
1915,833800.2818430265
1916,692643.2979295427
1917,657240.0751917212
1918,476578.0016391845
1919,983566.9518542732
1920,183998.3871974248
1921,800209.0732634792
1922,1244312.038920652
1923,924876.1961657587
1924,397864.3447555889
1925,379915.43849546567
1926,1239350.1093142007
1927,321020.26411842986
1928,283398.679488219
1929,549179.9754612659
1930,1639634.5476096522
1931,1282100.254277401
1932,863099.3990669472
1933,426357.94217898574
1934,315117.43748048483
1935,419961.693502059
1936,1392590.4505478702
1937,545129.825881426
1938,1093295.9308888873
1939,947661.865994406
1940,404283.0395456441
1941,267849.89269776
1942,309187.7282383039
1943,941279.6867803925
1944,302510.0001396591
1945,335329.1176218723
1946,542444.9903279862
1947,911380.4124710318
1948,835906.9817161316
1949,397694.5352006288
1950,588415.7625025702
1951,596615.1628585622
1952,555921.7640622599
1953,495324.099808706
1954,618837.002698438
1955,302482.0350881766
1956,520873.5160042087
1957,329221.0102108394
1958,714410.815176516
1959,905349.5222514579
1960,387294.0641402171
1961,558272.1221430431
1962,576337.2208014776
1963,370107.65884313814
1964,229380.39296736068
1965,224048.98312978403
1966,518389.68738419027
1967,417371.2771487903
1968,915247.7165333806
1969,939205.8662125256
1970,188622.07844043116
1971,745154.5863565016
1972,583272.2297348448
1973,449919.68660221115
1974,515955.9983042443
1975,990301.4853340492
1976,398231.00111009605
1977,217523.40943335745
1978,414604.794880813
1979,902258.3578289786
1980,444126.4105018721
1981,1400291.3606849601
1982,554452.6662795008
1983,1255928.6076784995
1984,957696.7925312808
1985,481085.49762832886
1986,334235.5329598874
1987,380511.15516926633
1988,868603.6233627541
1989,544490.4607439718
1990,876246.0386451359
1991,193202.70225743507
1992,368968.89085709665
1993,260659.33999839972
1994,1285906.6009216607
1995,597610.9767730997
1996,371615.3072856233
1997,403748.1169803566
1998,808678.2414011625
1999,328830.5681473626
